,ra,ra_error,dec,dec_error,source_id,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,parallax_pmdec_corr,parallax_pmra_corr,pmra_pmdec_corr,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,ruwe,probability,stability,label
15530,84.412399554737,0.0956763584922094,-0.7823498361682285,0.09050895532174554,3217709405614550528,2.790612239194349,0.11797924995669458,2.1202800896055387,0.18672742720399274,-1.0273643765824425,0.1711445354118771,-0.36042213,-0.4050958,0.10024789,0.30016428,0.16212146,-0.24059387,-0.15013602,0.20038338,-0.07739625,0.1724858,0,3006.9793404798747,11.742403509502154,16.99304,427.7925942426712,18.99684243652131,18.773305999999998,4130.353118841264,75.33602359690795,15.721951999999998,3.0513535,,,3609.5,,,,,1.0202333104799999,0.1836734693877551,49,18
15531,84.43152501549831,0.0245207977040535,-0.7656401218433221,0.024159678362777336,3217710917443751552,2.8039702426029405,0.03066891604696616,1.9618030569590847,0.04715572599096768,-0.9281254143534134,0.04415971479158895,-0.37375104,-0.4626451,0.06322791,0.27330774,0.20176981,-0.22772110000000004,-0.20256802,0.21796621,-0.15142173,0.16768023,0,36206.512777004784,41.07992862076737,14.291398999999998,10997.60116157332,62.7294385023406,15.248142999999999,37610.45987257432,128.530809738982,13.323648,1.9244947000000001,,,3797.0,,,1.3624357,0.34760749999999996,0.9158401147499999,0.40816326530612246,49,18
15532,83.97703114706023,0.07389006009164026,-0.6663712865330946,0.06345794493759814,3217759678207340416,2.6861769980851666,0.08234267455218372,1.6097687263183995,0.14290408071056815,-1.2782270208679856,0.12071121040328517,-0.23531629,-0.34518722,0.1870994,0.29420936,0.15212463,-0.33979547,-0.21203741,0.31353563,0.14124356,0.20172517,0,7290.363566111872,7.52648639810657,16.031492,1381.675165112147,18.91068582178913,17.500374,9343.619344176523,21.656640872245127,14.835632,2.6647415,,,3527.5203,,,0.8144173000000001,0.09252663,1.1039569492899999,0.1836734693877551,49,18
15533,83.93031728453705,0.040128698665321504,-0.5768747168101551,0.03676061476332978,3217773074208416640,2.9585243416269935,0.04649416596733566,1.7585238367942877,0.07313025224496959,-0.8949771531958821,0.06696802932127482,-0.21537104,-0.4743876,-0.009330617,0.2799629,0.1700067,-0.2195482,-0.07586651,0.33569294,-0.049070182999999996,0.038325068,0,295420.27746315877,4466.394816427504,12.012265,115946.88664374244,6553.694089656314,12.690741000000001,257459.3783482805,10332.810259832017,11.235147999999999,1.4555922,19.937764399340605,9.656274223543802,4626.1904,,,1.9890018,1.632522,0.9083977027590001,0.24489795918367346,49,18
15534,83.9512956527958,0.10744192973527383,-0.5971401478160722,0.0871396806658728,3217772253871577216,3.0335455265124147,0.13853516366763075,1.7826634463587188,0.18194375085767808,-1.0532147890102983,0.14521980754791355,-0.398696,-0.40839058,0.032590006,0.40454495,0.3959482,-0.15955952,-0.2600418,0.54374933,0.35206133,0.27201137,0,3943.037926371189,17.577378884567207,16.698788,742.7989907165307,37.478628688128474,18.174210000000002,5172.605734131645,62.13587664737423,15.477647,2.6965627999999997,,,3904.6667,,,,,1.01978827444,0.12244897959183673,49,18
15536,83.83405159861172,0.023192310658110792,-0.703830994446927,0.02200173543190722,3217769470732793856,2.8857960644988845,0.02917816076390118,1.6825711683677382,0.041882286314366086,-0.9320554419398612,0.04402386491350676,-0.25671208,-0.36171123,0.08147228,0.3625702,0.22890411,-0.24047276,-0.14935695,0.35960445,-0.051940865999999995,0.22041668,0,84641.96622141391,644.2594387295486,13.369401000000002,31364.51467178904,1092.126096363046,14.1102915,81041.78754913899,2117.437672200684,12.490148,1.6201438999999997,,,4310.17,,,1.3428790000000002,0.56071997,1.0527000668100002,0.4489795918367347,49,18
15537,84.72675402242969,0.2195659849668152,-0.6240399785697069,0.215386597630754,3217725039300307328,2.818306334087436,0.20947456938435585,1.7463095567364546,0.4153404373215921,-0.8720505239481956,0.4334970247727032,-0.24006379,-0.49370299999999995,0.43666145,0.10031784,0.22752567,-0.59441304,-0.5952767,0.10742952,-0.4794504,0.54297704,0,875.176596400921,2.7220458537887215,18.333126,75.43409262220615,7.718019924814842,20.657469,1356.4276292304291,9.740814700831542,16.93093,3.7265396,,,,,,,,0.8924707440009999,0.22448979591836735,49,18
15542,84.42597422105939,0.04084820091833125,-0.11338084000890622,0.037657808355498416,3217817333848231936,2.7881936624361754,0.04585164750874543,1.8271874900095688,0.07105948878169284,-0.6818665485769995,0.07056065988879068,-0.12183847,-0.5010478,0.14995576,0.21706432,0.31903127,-0.19839936,-0.1203884,0.32357612,-0.31858683,0.2551621,0,716618.051473484,1532.9856907043595,11.050146,370749.3414646179,2683.301658773376,11.428687,492391.58530906134,2680.049273234589,10.531143,0.8975439000000001,20.10381475949039,1.6185291682981773,5496.3335,,,2.1281470000000002,3.7238330000000004,0.786451551955,0.12244897959183673,49,18
15544,83.90845554760578,0.23395548877958766,-0.7761913094127025,0.2298225630074304,3217756345312738560,2.6516135970360857,0.2821344994421513,2.0495193215988468,0.4655161015309294,-1.7165024725979192,0.5381675552147841,-0.27497923,0.031037427000000003,-0.08035046,0.39841995,0.07587812,-0.52303654,-0.3916216,0.40132707,0.21422128,0.09768298,0,920.0653031133768,3.0278691286533523,18.27882,110.33297182766891,14.993258441589946,20.244625,1476.9494338219533,12.017892383980314,16.838507,3.4061184,,,,,,,,1.09725159604,0.12244897959183673,49,18
15548,84.60565896017646,0.13175103438879882,-0.6912405802688533,0.13625403883368795,3217734561238732800,2.6166716423427108,0.15420530513359715,1.9189147954177708,0.2326661819112717,-1.1872792086483608,0.23378905529093694,-0.4629632000000001,-0.38502136,0.163577,0.17957567,0.20616279999999998,-0.34362346,-0.4865201,0.3558777,-0.18630712,0.3412684,0,2216.0545437307333,3.796539485752109,17.324415,324.27509896761825,10.760639337833,19.074104000000002,3086.1693610320754,16.431587046595126,16.03837,3.0357342000000003,,,,,,,,1.1136635305,0.2653061224489796,49,18
15551,84.10121460721135,0.032993412074224765,-0.7033527947762898,0.031921714252632585,3217755722540548224,2.9640561681543924,0.03852035873651872,2.177421474584189,0.06899760062060309,-1.1861007401458206,0.05704276027904251,-0.40084913,-0.4356308,0.19545722,0.26908657,-0.011600563999999999,-0.28071904,-0.15066226,0.022341084,0.08451027400000001,0.13795467,0,126365.13557098043,4253.807684587748,12.934298,49254.86917249022,7335.845253228593,13.620265,113225.04647318627,9667.484575706236,12.127064,1.4932013000000002,,,4411.0,,,1.4898040000000001,0.7570094,1.03197631512,0.10204081632653061,49,18
15552,81.49583099291917,0.0239290189314992,-2.3620864571397417,0.022953651508244938,3214069992062393216,2.7301617837758196,0.03115835775576904,1.0771425814774735,0.057325050806309424,-1.124649062637339,0.050297047923102495,-0.038127754,-0.3347297,0.20773073,0.118947305,0.16344768,-0.2910729,0.16093776,0.10394589999999998,-0.035853922,0.091094494,0,20239.62273599164,27.371060623507052,14.92286,5771.434742297559,41.3910974325679,15.948178,21803.87132003621,73.99565569557913,13.9155855,2.0325928,,,3924.0,,,0.93835306,0.18808028,0.968080664931,0.10204081632653061,49,18
15555,84.40565557582995,0.15500272896502695,-0.4744023622065479,0.14978303475852045,3217788643466915968,2.8801638582341997,0.19471074290781426,1.7262340142604098,0.2758848294775065,-0.7168021318205094,0.2485409663249741,-0.48682523,-0.35012954,0.16300920000000002,0.21761689999999997,0.26996620000000005,-0.16642724,-0.29477164,0.32608652,-0.08151552,0.3921555,0,3133.081025121277,4.379717008166069,16.948437,381.6999126718693,13.940805764000272,18.897083,4676.374371423576,24.353974583920643,15.587147,3.3099364999999996,,,4527.3525,,,,,1.26148847431,0.10204081632653061,49,18
15557,81.39444913332277,0.017846106695319226,-2.271512515080687,0.017874753786066466,3214074458828380928,2.749934314218188,0.025596240218547433,0.994864401048594,0.03941493826067269,-1.2550319262169405,0.034834685927151963,-0.30283720000000003,-0.45233938,-0.031027272,0.25549686,0.30883357,-0.097936444,0.32397717,-0.070861235,-0.18902464,-0.06962285,0,93367.28408153787,122.90856097867731,13.262879000000002,37832.652453129886,225.30060776849828,13.906721,80105.160390137,290.7220878667076,12.5027685,1.4039526000000002,,,4680.9526,,,1.1642909,0.5863469,0.9846619476039999,0.10204081632653061,49,18
15559,83.70000331292617,0.11935179302913858,-0.6216260088802544,0.11034217543093457,3217680887030421888,2.9320467125455414,0.14668866829172642,1.8904155645091905,0.21458573123441985,-1.2133238940156392,0.19523847846477488,-0.43701369999999995,-0.19607008,0.16300184,0.34652796,0.21901478,-0.11133537,-0.13937001,0.39866093,0.2879388,0.33045474,0,5430.766193084406,11.157066098682815,16.351213,745.4270862538228,14.509760527404538,18.170376,7578.191829652198,14.816181736701957,15.063006,3.1073694,,,3648.42,1.3027,0.6859999999999999,0.5755984000000001,0.052887518,1.10930794465,0.12244897959183673,49,18
15560,83.70379753742493,0.03466084929425075,-0.6213063891432153,0.03155923890066298,3217774723475861376,2.972351408201912,0.04107975997453768,1.5255274143864983,0.06474668684425126,-0.8386847765163934,0.06015290344737095,-0.305691,-0.21924189,0.18557075,0.33922452,0.14857562,-0.10987655,-0.0124254385,0.32923278,0.22491,0.2531046,0,99642.61093258929,3237.0599678146345,13.192253,39467.25865487312,4115.151191652443,13.860795999999999,102696.74044271267,6860.3925709739615,12.233028,1.6277676,,,4391.2725,,,1.3369983,0.5988498999999999,1.39290669352,0.10204081632653061,49,18
15565,83.79334832738348,0.04897671264041482,-0.4628598444028065,0.04773268642650102,3220780238510297984,2.9095005702607017,0.06407894308491074,1.8252471315436096,0.10057429049964373,-1.2657187269144217,0.09444347519032002,-0.42711735,-0.39553767,0.31990814,0.5117451,-0.09330689,-0.3799493,0.086302154,-0.08890764400000001,0.29539314,0.032553136,0,14872.28597507494,14.553033688787506,15.2574215,3763.591255431455,21.237714462568444,16.412382,17078.945032093496,55.05361501285247,14.180767000000001,2.231615,,,3546.0,,,1.0552813,0.15863028,0.837213026425,0.32653061224489793,49,18
15566,83.53428813547876,0.03876566658206409,-0.5249567088573738,0.03325017161776712,3220688120051681920,2.841758750970623,0.04213156794855236,1.8500732046487591,0.07655509372586579,-0.6542610767622161,0.057994636186346385,-0.45072985,-0.28918362,0.12292214,0.25483279999999997,0.09066995,-0.28609085,-0.27005395,0.30703685,0.27996513,0.16552451,0,29468.86355431844,83.15282998768768,14.514957,8780.984703193466,162.10622971827587,15.492529999999999,34111.51155907963,452.1798089583117,13.429667000000002,2.0628623999999998,,,3716.75,2.6180000000000003,1.3159999999999998,1.3012179,0.29110402,1.06151453397,0.10204081632653061,49,18
15568,81.48354095806224,0.022125479973052375,-2.267141725364126,0.021916940008155347,3220078548230666496,2.849935835287593,0.030056053122781926,1.339135776302155,0.0502661613415941,-1.4184013930205663,0.04564554984278748,-0.22740509,-0.40468803,0.10633517,0.18086693,0.21788955,-0.25730434,0.07470924400000001,0.031451400000000004,-0.13999785,0.073433414,0,35524.458607674314,764.4664487276303,14.312047,11402.916642637849,868.7023813123157,15.208848000000001,35192.095037966224,2242.1628169004807,13.395807000000001,1.8130407,,,4061.3403,,,1.0640135,0.27750224,1.1993008461299999,0.10204081632653061,49,18
15570,84.55304475924225,0.05638716492609042,-0.20782029368291247,0.054751661838959464,3217803796111442944,2.8501524384208823,0.06465979041246131,1.8575903607112825,0.1053900353237607,-0.8398487453791522,0.10328388708864304,-0.19919544,-0.47656689999999996,0.25884765,0.18353878,0.28272605,-0.28694046,-0.2611956,0.20856452,-0.26121193,0.34883177,0,11307.365916398629,35.96683060075792,15.554962,2401.4681963425587,36.32780035185274,16.900195999999998,13942.492467686534,127.37534600305494,14.401069,2.4991274,,,3665.0,,,0.8417077,0.115163065,0.9493331552299998,0.32653061224489793,49,18
15572,84.39284389251506,0.09457080934119784,-0.6033825150235264,0.15266210098455885,3217739745263697408,2.871317138890562,0.22500764064368306,1.8973409410625903,0.1623506432698407,-1.2574657478256217,0.143276899108319,-0.8957530999999999,-0.62511104,-0.46767557,0.5933301999999999,0.6158008,0.27231064,-0.5787374,0.6339963000000001,0.34526604,0.5089130000000001,0,5421.918451441877,11.30531818041456,16.352983,989.198279777966,20.913877608797762,17.86318,6999.887593598809,39.08618110025454,15.149192000000001,2.7139883,,,3842.6626,,,,,0.923876506942,0.24489795918367346,49,18
15575,84.35945784193413,0.06899421454294473,-0.6252428039053376,0.08055073382433213,3217716213138480384,2.7842007705351204,0.11635755722613515,1.811327028901064,0.11077122182978627,-1.0407373175501493,0.09533522128109366,-0.77012515,-0.45957655,-0.17662652,0.38853428,0.41707772,0.06053372,-0.47794586,0.5823812,0.20655045,0.39558282,0,14470.188158183935,30.94385900021028,15.28718,3385.0730647744285,35.704253127002204,16.527468,17258.690414852477,98.91546597194454,14.1694,2.3580674999999998,,,3802.2666,,,0.8634736999999999,0.14039874,1.16906919247,0.30612244897959184,49,18
15582,81.54040570139802,0.019488891720199485,-2.1179022755689108,0.020500832548155767,3220082362161609344,2.7476310092822307,0.027471429950253336,1.2047206255360634,0.0429583642709192,-1.3471061566887106,0.03659553367674988,-0.07756456,-0.47914574,0.11818068,0.107649975,0.46545246,-0.11717945,0.31273374,-0.019942783000000002,-0.20929204,0.02754125,0,61135.188210628294,73.65905722751309,13.722636999999999,22524.58546306457,94.1269547325918,14.469747,56315.32581744567,182.7639757661108,12.885353,1.5843935,,,4342.0,,,1.1720828,0.43991679999999994,0.952105586461,0.10204081632653061,49,18
15585,84.36117247433762,0.06681638424550862,-0.32061765766826017,0.06111022646886668,3217795481054651392,2.7032212599433016,0.07539309619280783,1.792359588179156,0.11323851441031565,-1.4069372773993605,0.10037295867180887,-0.42503820000000003,-0.44639209999999996,0.22395775,0.22434835,0.3075118,-0.28203085,-0.43913564,0.38987228,-0.12771986,0.45321497,0,7371.009219370129,12.879323951107947,16.019548,1493.6334068073513,23.91654751546977,17.415777,9188.768960729092,36.2692274596938,14.853777,2.5620003,,,3299.5,,,,,1.00198922021,0.4489795918367347,49,18
15590,83.533932554946,0.06948308721781121,-2.3767434693585097,0.07570379912236057,3216919651323983488,2.6140015069999314,0.09188414862750086,1.6925303517655896,0.14144849170765905,-1.584031690354904,0.14548049684075748,-0.50052387,-0.526835,-0.008938591999999999,0.39359440000000007,0.20774919,-0.22877318,-0.12988687,-0.030858636000000002,-0.2664134,0.06051689,0,8046.732157943136,28.543429067789553,15.924316000000001,1562.913036833145,25.316258326420932,17.36655,10257.45109310452,92.38603131054026,14.734322,2.6322289,,,3831.1875,,,0.66890866,0.08684842,1.1459259137200002,0.24489795918367346,49,18
15591,82.04437415249521,0.03083867386288485,-2.2931318374260456,0.02917648115441295,3217064889938122240,2.7960679881651407,0.041691125768621516,1.2978279614137973,0.07124603362537342,-0.9911846448851744,0.0585320151559788,-0.18741839,-0.32916906,0.062607646,0.092915,0.34554163,-0.114828214,0.31734607,-0.00018640695,-0.16229522,0.059234437,0,14813.961428107483,18.55129644851905,15.261687,3886.232838668466,19.343270081112443,16.377565,16800.118026193046,56.08948137378511,14.198639000000002,2.1789264999999998,,,3620.0,,,1.0230554,0.16193001,0.983057577049,0.10204081632653061,49,18
15594,82.10601836032531,0.07104472826434856,-2.2709461802452062,0.06674867428190154,3217065164816019072,2.766405540631608,0.10282320700363333,1.0706132966363486,0.17543131829394262,-1.3371908530275185,0.18877358086643384,-0.0724938,-0.10873885,0.19154741,0.27162966,0.25695866,-0.3620114,0.29889446,-0.047126427,-0.14153944,0.24159098,0,3517.163061783825,4.096187670775052,16.822884,571.8177709159584,11.266262470814937,18.458244,4750.539566624291,15.7209478373203,15.570063000000001,2.8881817,,,4141.183,0.605,0.36,,,1.06854058562,0.10204081632653061,49,18
15602,81.80926869584327,0.01915999289425449,-2.1386277294055884,0.017882387985291362,3220085007861443328,2.766932007642632,0.024491627712515097,1.158024362055957,0.04254424642555482,-1.2971458687339676,0.039857514192845465,0.0616269,-0.04825302,0.2872342,0.08668200000000001,0.2718565,-0.030694267,0.41844609999999993,0.22051700000000002,0.09483542,0.25785688,0,52915.35996650212,82.34993482048782,13.879412,19183.25593551369,113.05053618547292,14.644082000000001,49305.243872489744,251.25420683082103,13.029687,1.6143951,,,4331.0,,,1.0912162,0.37745836,1.03516754188,0.10204081632653061,49,18
15603,84.26920614262394,0.039269114151804584,0.4989818211419163,0.036124106009246836,3222358351229602944,2.8443663814416613,0.0428763308939728,1.5840384966600394,0.08315401622340549,-1.0943340372500887,0.07479385331782157,-0.18313410000000002,-0.28899089,0.1583259,0.28692114,-0.019681638,-0.38568354,-0.21581985,0.18467129999999998,0.13000414,0.11764182,0,1076870.1113392415,293.09843904064985,10.607958,655910.9201108046,940.7291217885906,10.809275999999999,614579.4548611038,480.2792953704432,10.290475,0.51880074,23.454113168964444,2.2377231335455483,6962.98,0.722,0.3475,1.5615063999999999,5.1637216,1.10112027062,0.2653061224489796,49,18
15604,81.66632887196916,0.01788388176061197,-2.132130799802792,0.017494735379447252,3220087069445757184,2.7033738164038152,0.022826898340634536,1.2683506569745449,0.03973331842453383,-1.3500674533157948,0.03514260697691347,0.02676742,-0.4407670999999999,0.10281157,-0.052606772999999996,0.27161106,-0.12394472,0.21458277,0.19477272,-0.20130108,0.01733637,0,56077.22108379784,99.08764469615484,13.8164,21650.55134585685,140.45324066679657,14.512715,50462.17336671147,294.0017768857187,13.004505,1.5082102,,,4410.87,1.2919999999999998,0.677,1.0882461,0.40387413,0.961062545703,0.10204081632653061,49,18
15606,81.87029046689487,0.01940221842124712,-2.092254300226374,0.018158524622401383,3220085385818557184,2.8016944536210837,0.02456154766740669,1.4090726233440862,0.042575821266766005,-1.1735367097537577,0.03507313055042286,-0.050544575,-0.22255799,0.23505770000000004,0.08281048,0.29150844,-0.0074822525,0.45214418,0.07929555,0.044916168,0.13522795,0,62066.351201773075,86.91394759529945,13.706225,23731.018571398417,146.32037542609268,14.413097,55893.58720223837,175.72766967174874,12.893514999999999,1.5195827,,,4423.0,,,1.0957358,0.41397506,0.9434967649439999,0.10204081632653061,49,18
15608,81.98820030513902,0.01945584419539636,-2.030368185613097,0.018624445351641813,3217107186776027648,2.748538973681556,0.025460988813288704,1.5606962685052324,0.04723887871719155,-1.3383034822674178,0.037083030882553186,0.17620957,-0.29749373,0.39926633,-0.113111325,0.3826522,-0.16610356,0.2848211,0.08792164,-0.02175058,0.23969410000000002,1,55805.92602632873,113.3377522162375,13.821665,20647.114129505582,151.72713774626138,14.5642395,51459.872101345165,314.65203486994614,12.983248,1.5809917,,,4311.6665,,,1.1436323,0.40723790000000004,0.878693457464,0.12244897959183673,49,18
15612,82.87288549609261,0.026685300379340245,-2.0833999043954323,0.02462256053293957,3217139313131295488,2.7245889498291977,0.031043782291808607,1.3981943120623177,0.051372779385382136,-1.28256057520402,0.04384596723327177,-0.35348982,-0.42798418,0.09145514,0.24047631,0.12658216,-0.07678145,-0.047382176,0.23960863,-0.062036317,0.14832044,0,43510.33588167308,234.86053898403958,14.091885000000001,14189.703499812224,321.5347662743078,14.971454999999999,43295.398249548816,591.7371924439873,13.170815,1.8006392,,,4139.56,,,1.157606,0.35451370000000004,1.13435629288,0.10204081632653061,49,18
15614,84.52773820980549,0.07331034605739084,0.3808904669941117,0.07207572454859566,3222342266577275392,2.714311430548852,0.09459741973081873,2.0365418563423456,0.1370550064712361,-1.0736212979894941,0.13160867169245324,-0.39754748,-0.3285444,0.20867689,0.41104785,0.21574071,-0.12876257,0.061312933,0.11428276400000001,0.09050796,0.26463400000000004,0,8600.864091890857,16.417519797530886,15.852011,1769.7707455504346,16.81891610927385,17.231596,10609.85349695691,55.88945000763682,14.697645999999999,2.5339499,,,3693.6067,,,0.75129676,0.09464993,1.1124061381700001,0.12244897959183673,49,18
15621,83.03767742170753,0.049230728691152914,-2.2159026241336988,0.045639339501500106,3217122373780505728,2.7095231006838105,0.056145835021573616,1.4610864856102763,0.0912925185040794,-1.3373475226925575,0.08403439353238612,-0.23446555,-0.40836009999999995,0.22390638,0.21263629,0.18448994,-0.30645248,-0.2850978,0.33473086,-0.03842755,0.28776258,0,14781.070998024006,67.19992394824534,15.264101,3614.9358357106335,56.25376482898142,16.456137,17454.196542009857,195.61572883774903,14.15717,2.2989664,,,4275.2534,,,0.6128295,0.113037236,1.11863605603,0.12244897959183673,49,18
15622,81.98087316990652,0.024427358580207857,-1.8133973127820704,0.022145504753608183,3220122494335952896,2.8168129774480803,0.033221514941211325,1.4389187986583192,0.05945754074764786,-1.2772845013263907,0.04810209228924172,0.07793358,-0.34030044,0.27009,0.067558676,0.29958692,-0.33612016,0.20391382,0.12626897,-0.067972444,0.131053,0,23464.07140825808,94.29330348049963,14.762357999999999,7286.95250478519,125.80722680153222,15.695023999999998,24520.254441898414,296.8565249344918,13.788108,1.9069156999999999,,,3933.0,,,0.97182393,0.20359434,1.05355522107,0.10204081632653061,49,18
15625,81.89282659969959,0.10307135719512864,-1.950315919584756,0.09119848023818687,3220114003184156160,2.6848941048813133,0.13244985339476809,1.535878887476595,0.2401253126980167,-1.2208903536766984,0.18358331815194606,0.1269843,-0.31939366,0.262729,-0.005568165999999999,0.34466013,-0.19155645,0.30796188,0.16039515,-0.09075277,0.13754387,0,1879.4602216263456,2.981244583829464,17.503283,261.8161409901202,12.490584177169655,19.306396,2752.5217477391075,24.463068146377072,16.162594,3.1438026000000003,,,,,,,,0.965571664465,0.10204081632653061,49,18
15637,81.67158694882586,0.0296753921528709,-1.6309782133740147,0.026775153510004226,3220182417719513728,2.7614084916775252,0.04015672564443207,1.1089653374671002,0.06886995632644714,-1.0513228630002134,0.05617878982431124,-0.29040483,-0.512355,-0.1329346,0.23905742,0.34165996,-0.07286879,0.44777449999999996,-0.2628737,-0.38715202,-0.18506113,0,21479.167071026928,13.864466079934967,14.858322,6999.191323584029,39.29460165729596,15.738769,22102.66643540633,70.57046120950288,13.900807999999998,1.8379602,,,3939.9175,1.7667,0.8645,0.9429332,0.19302122,1.0175280104100002,0.10204081632653061,49,18
15648,83.66732931677137,0.03076597929697512,-2.269335745105321,0.034699247422196364,3216944390335560448,2.7575240461667287,0.0402873201737207,1.7297033007483242,0.052780777705041935,-1.3345084902998454,0.05141717562982664,-0.48677242,-0.58307177,0.100091144,0.24441692,0.29443407,-0.20182069,-0.43777993,0.38174980000000003,-0.17314306,0.35215726,0,37680.74252831061,91.46136404017922,14.248067,11688.58572082499,105.8292033733718,15.181982999999999,38493.84602178713,368.6014132219533,13.298442000000001,1.8835411,,,4009.6667,,,1.1816628999999998,0.32517344,1.16014327669,0.6122448979591837,49,18
15651,81.90743040282278,0.021319815275417733,-1.4596120610175058,0.019717524846244103,3220285153336248064,2.75715742460182,0.02806768765670528,1.2215043512030173,0.045557233400712674,-0.8500437353595367,0.04036588875835941,-0.19152465,-0.38918653,0.08246227,0.21312164,0.19442181,-0.18934558,0.13979031,0.15682526,-0.08400039999999999,0.052973963,0,36428.72403372585,76.34565847622308,14.284756,11958.014706274218,115.570846852037,15.157241,36305.7437353945,188.30786530039882,13.361981,1.7952595,,,3965.575,,,1.2035298,0.32272533,1.0800779504,0.10204081632653061,49,18
15654,83.5835293515022,0.034190034540571936,-1.5403218033021764,0.03339778033572217,3217560357365658624,2.8052332924738597,0.043231858556336135,1.4739697258830449,0.06879753035683862,-1.2335793693011168,0.06444725078074069,-0.37296793,-0.42906123,-0.009392623000000001,0.33588776,0.10011329,-0.29672843,-0.17328826,0.18906313,-0.02806133,0.024883127,0,551991.3712183358,895.6666194273622,11.333535000000001,252316.23999777864,1323.7638115535976,11.846525,426705.4990753383,2111.412218269824,10.6866,1.1599255,,,4915.0,,,2.4355834,3.1188523999999997,1.03897372881,0.30612244897959184,49,18
15655,81.5153828427213,0.024049999302849324,-1.8682101242503093,0.02377850540246045,3220107925806785152,2.7742926124577956,0.03559654378042884,1.1087535276922718,0.05802052551154663,-0.9982052112266828,0.048784258374501004,-0.17538585,-0.32924414,0.15962742,0.0010647189,0.29168442,-0.15269560000000001,0.27185673,-0.09081617,-0.12900673,0.11169177,0,22260.76714033187,49.865775168375045,14.819514999999999,6541.441689019058,63.743051430246354,15.812204000000001,23622.606719664247,147.81275441025733,13.828601,1.9836035,,,3704.0,,,1.171637,0.23279026,1.04345097994,0.10204081632653061,49,18
15656,83.58136996017575,0.051555283242727006,-1.4229463737203982,0.053189681450035865,3217562418949942784,2.876666826414441,0.06776251562170248,1.9688596320213256,0.10073406964770047,-1.6013016745247626,0.09001412569050726,-0.53760564,-0.4995151,-0.068608865,0.3841035,0.19747461,0.030041248,0.11359973,0.060695905,-0.108281955,0.00914439,0,16493.915496530306,150.33780209153068,15.145057000000001,3939.004368540957,169.90407225334351,16.362923000000002,19062.769156519204,510.57128913237295,14.061454999999999,2.301468,,,4025.13,,,0.7398697,0.12945677,1.01751593104,0.12244897959183673,49,18
15661,83.47676020161674,0.08070976331122642,-0.8914843248524472,0.07034990252840223,3217668796699633920,2.69392859943596,0.09208317303583327,1.7995380187581702,0.14682757053457138,-1.1259040505685298,0.12595278544776514,-0.21661274,-0.45140356,0.2683643,0.21649109,0.36010492,-0.22722696,-0.18898642,0.24842268,-0.17586677,0.39326212,0,4561.611315672531,10.504927218288069,16.540570000000002,759.9129421549783,12.375354687515905,18.149479,6177.676949881776,28.141984893668045,15.284857,2.8646220000000002,,,3863.89,0.9563,0.4645,,,0.946242350836,0.22448979591836735,49,18
15662,83.4543904087992,0.04123398698512595,-0.9222824462983714,0.0364039361761832,3217668556181472768,2.8016512593367278,0.04780091059943143,1.6394501638082095,0.07407956008272115,-1.0239766860126431,0.06487790571599489,-0.22638609,-0.45882377,0.24209453,0.22677115,0.3516968,-0.21675658,-0.19457173,0.28953952,-0.15802333,0.3715623,0,20978.977042097828,20.21523972899533,14.883904999999999,5602.434189471337,26.169941170856408,15.980445999999999,23241.279981180298,61.107266087181905,13.84627,2.1341763,,,3737.25,,,1.0936108999999998,0.21019816,1.00624133784,0.2857142857142857,49,18
15665,81.85149594116639,0.05362493441440072,-1.423569462973574,0.048224343003181167,3220286218488140032,2.7184274303851903,0.0710621331297038,1.0785335141889345,0.12466310977411445,-1.2660803956060365,0.10429770604249616,-0.25294160000000004,-0.41763827,0.05832688,0.29444206,0.02941955,-0.27827176,0.1534752,0.037614126,-0.048789512,-0.061559855999999996,0,7272.574999751315,13.483604293269815,16.034145000000002,1510.4407117938197,18.979753199457928,17.40363,9006.269223156522,46.93980105428405,14.875557999999998,2.5280714,,,3563.0,0.605,0.336,0.7772806,0.08772304,1.01399998416,0.10204081632653061,49,18
15666,81.75355244398389,0.02787096509355572,-1.299320739216056,0.02761504554765432,3220302676802812928,2.7667206751997684,0.03797814414544927,1.1285377160983034,0.06063691897655067,-1.2428167977544589,0.05446612291658762,-0.35049376,-0.46347478,0.007302824,0.20691317,0.27701813,-0.20016856,0.0051141568,0.021472013999999998,-0.23666312,0.06357223,0,807807.8193907483,474.1142416348768,10.920095,440362.8448758347,520.9747436519417,11.241861,524669.5657519983,437.77641341390745,10.462205,0.7796564,22.35352272894412,0.8703471189769009,6235.6,,,1.7338964,4.095000700000001,0.992946747247,0.10204081632653061,49,18
